no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
327,N2,甘,달 감,"""달 감"". 달콤하다, 만족하다",カン,あま(い)、あま(える)、あま(やかす),"甘는 ""입에 음식을 넣은 모습""을 그린 상형문자입니다. ""달콤한 음식"" -> ""달다, 만족하다""라는 의미입니다.",음독은 カン입니다. 특별한 점은 없습니다.,"1.甘い 甘い는 ""달다, 달콤하다, 엄하지 않다""라는 뜻의 형용사입니다. 예문) 甘いお菓子단 과자 甘い新婚生活달콤한 신혼 생활 子に甘い親자식에게 무른 부모 2.甘える、甘やかす 甘える는 ""응석 부리다, 어리광 부리다""라는 뜻의 2그룹 자동사입니다. 甘やかす는 ""응석을 받아주다, 제멋대로 굴도록 내버려두다""라는 뜻의 타동사입니다. 예문) 親に甘える 부모에게 어리광부리다 母親に甘える子供엄마에게 어리광부리는 아이 甘やかされて育った子供응석받이로 자란 아이 甘やかし過ぎると我がままになってしまう 응석을 너무 받아 주면 버릇없어진다",no
328,N2,掃,쓸 소,"""쓸 소"". 쓸다, 제거하다",ソウ,は(く),"掃 = 扌 + 帚。 「扌」는 ""손""을 뜻합니다. 「帚」는 ""빗자루""를 뜻합니다. 掃는 ""빗자루(帚)를 들고(扌)청소하다"" -> ""쓸다, 제거하다""라는 뜻의 글자입니다.",음독은 ソウ입니다. 특별한 점은 없습니다.,"掃く는 ""쓸다""라는 뜻의 타동사입니다.",no
329,N2,掘,팔 굴,"""팔 굴"". 파다, 파내다",クツ,ほ(る),"掘 = 扌 + 屈。 (의미부)「扌」는 ""손""을 뜻합니다. (소리부 겸 의미부)屈(クツ - ""굽힐 굴"")은 ""굽히다, 움츠리다""라는 뜻의 상용한자입니다. 屈 = 尸 + 出。 「尸」는 ""앉아있는 사람""을 뜻합니다. 「出」는 ""나오다""라는 뜻입니다. 屈는 ""앉아있던 사람(尸)이 자리에서 일어나(出) 허리를 굽혀 인사하다"" -> ""굽히다""라는 뜻의 글자입니다. 掘는 ""허리를 굽히고(屈) 땅을 파다(扌)"" -> ""파다, 파내다""라는 뜻의 글자입니다. (屈는 소리부도 겸함)",음독은 クツ입니다. 특별한 점은 없습니다.,"掘る는 ""파다, 캐다""라는 뜻의 타동사입니다. 예문) 穴を掘る 구멍을 파다 井戸を掘る 우물을 파다 トンネルを掘る 터널을 뚫다 石炭を掘る 석탄을 캐다 芋を掘る 감자를 캐다",no
330,N2,疲,피곤할 피,"""피곤할 피"". 피로하다, 피곤하다",ヒ,つか(れる),"疲 = 疒 + 皮。 (의미부)「疒」는 ""질병, 질환""을 뜻합니다. (소리부 겸 의미부)「皮」(ヒ)는 ""가죽, 표면""을 뜻합니다. 疲는 ""피부(皮)가 일어날 정도로 피로하다(疒)"" -> ""피곤하다, 피로하다""라는 뜻의 글자입니다. (皮는 소리부도 겸함)",음독은 ヒ입니다. 특별한 점은 없습니다.,"疲れる는 ""지치다, 피곤해지다""라는 뜻의 2그룹 자동사입니다. 예문) 一日中働いて疲れた 하루 종일 일해서 피곤하다 心身ともに疲れている 심신 모두 지쳐 있다 疲れた顔피로한 얼굴",no
331,N2,捨,버릴 사,"""버릴 사"". 버리다",シャ,す(てる),"捨 = 扌 + 舎。 (의미부)「扌」는 ""손""을 뜻합니다. (소리부 겸 의미부)舎(シャ - ""집 사"")는 ""숙소, 집, 저택""을 뜻하는 상용한자입니다. 舎는 ""잠시 쉬어갈 수 있는 쉼터""를 그린 상형문자입니다. ""쉴 수 있는 곳"" -> ""숙소, 집, 저택""이라는 의미입니다. 捨는 ""집(舎)을 버리고(扌) 뛰쳐나오다"" -> ""버리다""라는 뜻의 글자입니다. (舎는 소리부도 겸함)",음독은 シャ입니다. 특별한 점은 없습니다.,"捨てる는 ""버리다""라는 뜻의 2그룹 타동사입니다. 예문) ゴミを捨てる 쓰레기를 버리다 疑いを捨てる 의심을 버리다 名を捨てて実を取る 명분을 버리고 실리를 택하다",no
332,N2,皆,다 개,"""다 개"". 모두, 전부",カイ,みな,"皆 = 比 + 白。 「比」는 본래 ""나란히 서 있는 사람들""을 그린 글자입니다(링크 참조). 白는 여기서는「曰」이 잘못 변형되어 굳어진 것으로, ""말하다""라는 뜻입니다. 皆는 ""여러 사람(比)이 함께 말하다(曰)"" -> ""모두, 다""라는 뜻의 글자입니다.",음독은 カイ입니다. 특별한 점은 없습니다.,"皆는 ""모두, 전부, 전원""을 뜻합니다.",no
333,N2,軟,연할 연,"""연할 연"". 부드러운, 연한",ナン,やわ(らか)、やわ(らかい),"軟 = 車 + 欠。 「車」는 ""수레, 차""를 뜻합니다. 「欠」는 ""부족한, 결함의""라는 뜻입니다. 軟는 ""낡아서 여기저기 망가진(欠) 수레(車)"" -> ""연약한, 부드러운""이라는 뜻의 글자입니다.",음독은 ナン입니다. 특별한 점은 없습니다.,"軟らか는 ""연함, 부드러움""을 뜻합니다. 軟らかい는 ""연하다, 부드럽다""라는 뜻의 형용사입니다. 예문) 軟らかな餅말랑한 떡 軟らかな肉연한 고기 軟らかい土부드러운 흙 彼女の言い方はいつも軟らかい 그녀의 말투는 항상 부드럽다",no
334,N2,沈,잠길 침,"""잠길 침"". 잠기다, 가라앉다",チン,しず(む)、しず(める),"沈 = 氵 + 冘。 「氵」는 ""물""을 뜻합니다. 冘는 ""목에 칼(冖)을 찬 죄수(人)""를 그린 모양자입니다. 沈는 ""물(氵) 속에 죄수(冘)를 수장시키다"" -> ""잠기다, 가라앉다""라는 뜻의 글자입니다.",음독은 チン입니다. 특별한 점은 없습니다.,"沈む는 ""가라앉다""라는 뜻의 자동사입니다. 沈める는 ""가라앉히다""라는 뜻의 2그룹 타동사입니다. 예문) 船が沈む 배가 가라앉다 海に沈む 바다에 가라앉다 沈んだ気持ち 침울한 기분 悲しみに沈む 슬픔에 잠기다 敵船を沈める 적선을 가라앉히다",no
335,N2,凍,얼 동,"""얼 동"". 얼다",トウ,こお(る)、こご(える),"凍 = 冫 + 東。 (의미부)「冫」는 ""얼음""을 뜻합니다. (소리부 겸 의미부)「東」(トウ)는 ""동쪽""을 뜻합니다. 凍는 ""모든 게 얼어붙는(冫) 추운 극동(東)"" -> ""얼다""라는 뜻의 글자입니다. (東는 소리부도 겸함)",음독은 トウ입니다. 특별한 점은 없습니다.,"1.凍る 凍る는 ""얼다""라는 뜻의 자동사입니다. 예문) 池の水が凍る 연못의 물이 얼다 洗濯物が凍る 빨래가 얼다 水道管が凍って水が出ない 수도관이 얼어서 물이 나오지 않는다 2.凍える 凍える는 ""추위로 몸에 감각이 없어지다""라는 뜻의 2그룹 자동사입니다. 예문) 寒くて手が凍えそうだ 추워서 손에 감각이 없어질 것 같다 手が凍えて字が書けない 손이 곱아서 글씨를 쓸 수 없다",no
336,N2,腹,배 복,"""배 복"". 배",フク,はら,"腹 = 月 + 复。 (의미부)「月」는 ""신체의 일부""를 뜻합니다. (소리부)「复」(フク)는 여기서는 소리부의 역할만 하고 있습니다. 腹는 ""신체의 일부(月)"" -> ""배""라는 뜻의 글자입니다(复는 소리부).",음독은 フク입니다. 특별한 점은 없습니다.,"腹는 ""배""를 뜻합니다.",no
337,N2,乳,젖 유,"""젖 유"". 젖, 유방",ニュウ,ちち、ち,"乳 = ⺤ + 子 + 乚。 「⺤」는 ""손""을 뜻합니다. 「子」는 ""아이""를 뜻합니다. 乚는 여기서는 ""여자의 유방""을 그린 모양자입니다. 乳는 ""아이(子)를 손(⺤)에 안고 젖(乚)을 먹이다"" -> ""젖, 유방""이라는 뜻의 글자입니다.",음독은 ニュウ입니다. 특별한 점은 없습니다.,"乳는 ""젖, 유방""을 뜻합니다.",no
338,N2,煙,연기 연,"""연기 연"". 연기, 그을음",エン,けむ(る)、けむり、けむ(い),"煙 = 火 + 覀 + 土。 「火」는 ""불""을 뜻합니다. 「覀」는 ""덮다""라는 뜻입니다. 「土」는 ""땅""을 뜻합니다. 煙는 ""연기(火)가 땅(土)을 뒤덮다(覀)"" -> ""연기, 그을음""이라는 뜻의 글자입니다.",음독은 エン입니다. 특별한 점은 없습니다.,"煙る는 ""연기가 나다""라는 뜻의 자동사입니다. 煙는 ""연기""를 뜻합니다. 煙い는 ""냅다(연기로 인해 눈/목이 쓰라리다)""라는 뜻의 형용사입니다.",no
339,N2,恋,사모할 연,"""사모할 연"". 그리워하다, 사모하다",レン,こ(う)、こい、こい(しい),"恋 = 亦 + 心。 「亦」는 ""팔을 벌리고 걷는 사람""을 그린 글자입니다. 「心」는 ""마음""을 뜻합니다. 恋는 ""떠나간 사람(亦)을 그리워하는 마음(心)"" -> ""그리워하다, 사모하다""라는 뜻의 글자입니다.",음독은 レン입니다. 특별한 점은 없습니다.,"1.恋 恋는 ""(남녀간의) 사랑""을 뜻합니다. 예시단어) 恋人연인/애인 初恋첫사랑 2.恋う 恋う는 현대어에서는 단독으로는 거의 쓰이지 않는 동사입니다. 恋い慕う(연모하다/그리워하다),恋い侘びる(그리움에 지치다)와 같은 복합동사로서 주로 쓰입니다. 예문) ひそかに恋い慕う 남몰래 연모하다 恋い侘びる 그리움에 지치다 3.恋しい 恋しい는 ""그립다""라는 뜻의 형용사입니다. 예문) 恋しい人그리운 사람 家族が恋しい 가족이 그립다",no
340,N2,紅,붉을 홍,"""붉을 홍"". 붉다, 홍색",コウ、ク,べに、くれない,"紅 = 糸 + 工。 (의미부)「糸」는 ""실""을 뜻합니다. (소리부)「工」(コウ・ク)는 여기서는 소리부의 역할만 하고 있습니다. 紅는 ""붉게 염색한 실(糸)"" -> ""붉다""라는 뜻의 글자입니다(工는 소리부).",음독은 コウ、ク입니다. 그러나 절대다수는 コウ로 읽습니다. ク는真紅(진홍)을 제외하고는 거의 쓰이지 않는 음독입니다.,"紅는 ""연지, 주홍색""을 뜻합니다. 紅는 ""다홍색, 주홍색""을 뜻합니다.",no
341,N2,郊,들 교,"""들 교"". 변두리, 교외",コウ,,"郊 = 交 + ⻏。 (소리부 겸 의미부)「交」(コウ)는 ""교차하다""라는 뜻입니다. (의미부)「⻏」는 ""도시""를 뜻합니다. 郊는 ""도시(⻏) 밖으로 나가는 교차로(交)"" -> ""변두리, 교외""라는 뜻의 글자입니다. (交는 소리부도 겸함)",음독은 コウ입니다. 특별한 점은 없습니다.,郊의 정식 훈독은 없습니다.,no
342,N2,腰,허리 요,"""허리 요"". 허리",ヨウ,こし,"腰 = 月 + 要。 (의미부)「月」는 ""신체의 일부""를 뜻합니다. (소리부 겸 의미부)「要」(ヨウ)는 본래 ""허리에 손을 올린 여자""를 그린 글자입니다(링크 참조). 腰는 ""신체의 일부(月) + 여자의 허리(要)"" -> ""허리""라는 뜻의 글자입니다. (要는 소리부도 겸함)",음독은 ヨウ입니다. 특별한 점은 없습니다.,"腰는 ""허리""를 뜻합니다.",no
343,N2,踊,뛸 용,"""뛸 용"". 춤추다",ヨウ,おど(る),"踊 = 足 + 甬。 「足」는 ""발""을 뜻합니다. 「甬」는 ""종""을 뜻합니다. 踊는 ""종소리(甬)에 맞춰 춤추다(足)"" -> ""춤추다""라는 뜻의 글자입니다.",음독은 ヨウ입니다. 특별한 점은 없습니다.,"踊る는 ""춤추다""라는 뜻의 자동사입니다.",no
344,N2,冊,책 책,"""책 책"". 책",サツ、サク,,"冊는 ""죽간을 둥글게 말아놓은 모습""을 그린 상형문자입니다. ""죽간을 말아놓은 것"" -> ""책""이라는 의미입니다.",음독은 サツ、サク입니다. 사용 빈도는 サツ가 훨씬 높습니다.,冊의 정식 훈독은 없습니다.,no
345,N2,眠,잘 면,"""잘 면"". 잠자다, 졸리다",ミン,ねむ(る)、ねむ(い),"眠 = 目 + 民。 (의미부)「目」는 ""눈""을 뜻합니다. (소리부 겸 의미부)「民」(ミン)은 ""백성, 국민""을 뜻합니다. 眠는 ""서민(民)의 졸리고 피곤한 눈(目)"" -> ""잠자다, 졸다""라는 뜻의 글자입니다. (民는 소리부도 겸함)",음독은 ミン입니다. 특별한 점은 없습니다.,"眠る는 ""잠자다, 잠들다""라는 뜻의 자동사입니다. 眠い는 ""졸리다""라는 뜻의 형용사입니다.",no
346,N2,怖,두려워할 포,"""두려워할 포"". 두려워하다, 무서워하다",フ,こわ(い),"怖 = 忄 + 布。 (의미부)「忄」는 ""마음""을 뜻합니다. (소리부 겸 의미부)「布」(フ)는 ""퍼지다, 베풀다""라는 뜻입니다. 怖는 ""두려운 마음(忄)이 퍼져나가다(布)"" -> ""두려워하다""라는 뜻의 글자입니다. (布는 소리부도 겸함)",음독은 フ입니다. 특별한 점은 없습니다.,"怖い는 ""무섭다, 두렵다, 겁나다""라는 뜻의 형용사입니다. 예문) 私は雷が怖い 나는 천둥이 무섭다 怖い先生무서운 선생님 怖くて大声を上げる 무서워서 큰 소리를 지르다",no
347,N2,珍,보배 진,"""보배 진"". 진귀한, 흔치 않은",チン,めずら(しい),"珍 = 𤣩 + 㐱。 「𤣩」는 ""구슬""을 뜻합니다. 㐱는 여기서는 ""반짝반짝 윤기가 흐르는 모습""을 표현한 모양자입니다. 珍는 ""반짝반짝 윤기가 흐르는(㐱) 옥구슬(𤣩)"" -> ""진귀한, 흔치 않은""이라는 뜻의 글자입니다.",음독은 チン입니다. 특별한 점은 없습니다.,"珍しい는 ""드물다, 희귀하다, 진귀하다""라는 뜻의 형용사입니다. 예문) 珍しい古書진귀한 고서 珍しい事だな 드문 일이군 都会には珍しい純朴な人도시에서는 보기 드문 순박한 사람",no
348,N2,卵,알 란,"""알 란"". 알",ラン,たまご,"卵는 ""곤충이 식물의 줄기에 알을 낳아놓은 모습""을 그린 상형문자입니다. ""곤충의 알"" -> ""알""이라는 의미입니다.",음독은 ラン입니다. 특별한 점은 없습니다.,"卵는 ""알, 달걀""을 뜻합니다.",no
349,N2,狭,좁을 협,"""좁을 협"". 좁다, 좁히다",キョウ,せま(い)、せば(める)、せば(まる),"狭 = 犭 + 夹。 (의미부)「犭」는 ""개""를 뜻합니다. (소리부 겸 의미부)「夹」(キョウ)는 ""끼다, 끼이다""라는 뜻의 글자입니다(링크 참조). 狭는 ""좁은 틈에 끼어서(夹) 나오지 못하고 있는 개(犭)"" -> ""좁다, 좁히다""라는 뜻의 글자입니다. (夹는 소리부도 겸함)",음독은 キョウ입니다. 특별한 점은 없습니다.,"狭い는 ""좁다""라는 뜻의 형용사입니다. 狭める는 ""좁히다""라는 뜻의 2그룹 타동사입니다. 狭まる는 ""좁아지다, 좁혀지다""라는 뜻의 자동사입니다. 예문) 狭い道좁은 길 狭い部屋좁은 방 間隔を狭める 간격을 좁히다 包囲網を狭めてくる 포위망을 좁혀 오다 幅が狭まる 폭이 좁아지다 先頭との差がだんだん狭まる 선두와의 차가 점점 좁혀지다",no
350,N2,喫,먹을 끽,"""먹을 끽"". 씹다, 먹다, 만끽하다",キツ,,"喫 = 口 +龶 + 刀 + 大。 「口」는 ""입""을 뜻합니다. 龶는 여기서는 ""담뱃잎""을 그린 모양자입니다. 「刀」는 ""칼""을 뜻합니다. 「大」는 ""사람""을 그린 글자입니다. 喫는 ""담뱃잎(龶)을 잘라(刀) 입(口) 안에 넣고 씹는 사람(大)"" -> ""씹다, 먹다, 만끽하다""라는 뜻의 글자입니다. 담뱃잎",음독은 キツ입니다. 특별한 점은 없습니다.,喫의 정식 훈독은 없습니다.,no
351,N2,干,"방패/줄기 간, 마를 건","""방패/줄기 간, 마를 건"". 방패, 줄기, 상관하다, 마르다",カン,ほ(す)、ひ(る),"干는 ""고대에 쓰이던 방패""를 본따 그린 상형문자입니다. (干에 포함된 여러 가지 다른 의미들(줄기, 상관하다, 마르다 등)은 전부 음독이 비슷하다는 이유로 나중에 추가된 것입니다.)",음독은 カン입니다. 특별한 점은 없습니다.,"干す는 ""말리다""라는 뜻의 타동사입니다. 干る는 ""마르다""라는 뜻의 2그룹 자동사입니다. 예문) 洗濯物を干す 세탁물을 말리다 干した魚말린 생선 干し柿곶감 池が干る 연못이 마르다",no
352,N2,頂,정수리 정,"""정수리 정"". 정상, 꼭대기",チョウ,いただ(く)、いただき,"頂 = 丁 + 頁。 (소리부 겸 의미부)「丁」(チョウ)는 ""못""을 뜻합니다. 여기서는 ""뾰족한 못"" -> ""꼭대기""라는 뜻으로 쓰인 것입니다. (의미부)「頁」는 ""머리""를 뜻합니다. 頂는 ""머리(頁) 꼭대기(丁)"" -> ""정상, 꼭대기""라는 뜻의 글자입니다. (丁는 소리부도 겸함)",음독은 チョウ입니다. 특별한 점은 없습니다.,"頂く는 もらう(받다)의 겸양어입니다. 頂는 ""맨 위, 꼭대기, 정상""을 뜻합니다.",no
353,N2,溶,녹을 용,"""녹을 용"". 녹다, 녹이다",ヨウ,と(ける)、と(かす)、と(く),"溶 = 氵 + 容。 (의미부)「氵」는 ""물""을 뜻합니다. (소리부 겸 의미부)「容」(ヨウ)는 ""담다, 수용하다""라는 뜻입니다. 溶는 ""물(氵)에 녹아 스며들다(容)"" -> ""녹다, 녹이다""라는 뜻의 글자입니다. (容는 소리부도 겸함)",음독은 ヨウ입니다. 특별한 점은 없습니다.,"1.溶ける 溶ける는 ""녹다""라는 뜻의 2그룹 자동사입니다. 예문) 砂糖が水に溶ける 설탕이 물에 녹다 氷が溶ける 얼음이 녹다 雪が溶け始める 눈이 녹기 시작하다 チョコレートが溶けてしまった 초콜릿이 녹아 버렸다 溶鉱炉の中で鉄が溶ける 용광로 속에서 쇠가 녹다 2.溶く、溶かす 溶く는 ""(액체 등에 섞어서) 풀다, 개다""라는 뜻의 타동사입니다. 溶かす는 ""녹이다""라는 뜻의 타동사입니다. 예문) 小麦粉を水に溶く 밀가루를 물에 개다 お湯で溶いた粉末スープ 뜨거운 물에 푼 분말수프 絵の具を油で溶く 그림물감을 기름으로 개다 日差しが氷を溶かす 햇살이 얼음을 녹이다 バターを溶かす 버터를 녹이다 鉄を溶かす 쇠를 녹이다",no
354,N2,暖,따뜻할 난,"""따뜻할 난"". 따뜻하다",ダン,あたた(か)、あたた(かい)、あたた(まる)、あたた(める),"暖 = 日 + 爰。 「日」는 ""태양""을 뜻합니다. 「爰」는 ""한가롭다, 여유롭다, 느긋하다""라는 뜻의 글자입니다(링크 참조). 暖는 ""따뜻한 햇살(日) 아래서 여유를(爰) 즐기다"" -> ""따뜻하다""라는 뜻의 글자입니다.",음독은 ダン입니다. 특별한 점은 없습니다.,"1.暖か、暖かい 暖か는 ""따뜻함, 따스함""을 뜻합니다. 暖かい는 ""따뜻하다""라는 뜻의 형용사입니다. 예문) 暖かな天気따뜻한 날씨 暖かい国따뜻한 나라 2.暖まる、暖める 暖まる는 ""따뜻해지다""라는 뜻의 자동사입니다. 暖める는 ""따뜻하게 하다""라는 뜻의 2그룹 타동사입니다. 예문) 部屋が暖まる 방이 따뜻해지다 部屋を暖める 방을 따뜻하게 하다 참고)暖まる・暖める와温まる・温める의 차이점 아래 예문을 참조해 주세요. 예문) 暖かな天気따뜻한 날씨 部屋が暖まる 방이 따뜻해지다 暖かい色따뜻한 색깔 温かいご飯찬밥을 데우다 心が温まる 마음이 따뜻해지다",no
355,N2,鉱,광물 광,"""광물 광"". 광석, 광물",コウ,,"鉱 = 金 + 広。 (의미부)「金」는 ""쇠, 금속""을 뜻합니다. (소리부 겸 의미부)「広」(コウ)는 ""넓다""라는 뜻입니다. 鉱는 ""넓은 광산(広)에서 나는 금속들(金)"" -> ""광석, 광물""이라는 뜻의 글자입니다. (広는 소리부도 겸함)",음독은 コウ입니다. 특별한 점은 없습니다.,鉱의 정식 훈독은 없습니다.,no
356,N2,涙,눈물 루,"""눈물 루"". 눈물",ルイ,なみだ,"涙 = 氵 + 戻。 「氵」는 ""물""을 뜻합니다. 「戻」는 본래 ""문(戸) 앞에서 거절당하고 돌아가는 사람(大)""을 그린 글자입니다(링크 참조). 涙는 ""거절당하고 돌아가며(戻) 눈물을 흘리다(氵)"" -> ""눈물""이라는 뜻의 글자입니다.",음독은 ルイ입니다. 특별한 점은 없습니다.,"涙는 ""눈물""을 뜻합니다.",no
357,N2,匹,짝 필,"""짝 필"". 짝, 상대, ~필(동물을 세는 단위)",ヒツ,ひき,"匹는 ""사람의 콧구멍""을 그린 상형문자입니다. ""콧구멍 두 개"" -> ""짝, 상대""라는 의미입니다.",음독은 ヒツ입니다. 특별한 점은 없습니다.,"匹는 ""동물을 세는 단위""로 쓰이는 단어입니다.",no
358,N2,鋭,날카로울 예,"""날카로울 예"". 날카로운, 예리한",エイ,するど(い),"鋭 = 金 + 兑。 「金」는 ""쇠, 금속""을 뜻합니다. 「兑」는 ""날카로운 눈을 한 사람""을 그린 글자입니다. 鋭는 ""날카로운(兑) 금속(金)"" -> ""날카로운, 예리한""이라는 뜻의 글자입니다.",음독은 エイ입니다. 특별한 점은 없습니다.,"鋭い는 ""날카롭다, 예리하다""라는 뜻의 형용사입니다. 예문) 鋭い刀날카로운 칼 鋭い剃刀날카로운 면도칼 鋭い感覚예리한 감각 鋭い質問예리한 질문 鋭い直観力날카로운 직감력",no
359,N2,枝,가지 지,"""가지 지"". 가지, 나뭇가지",シ,えだ,"枝 = 木 + 支。 (의미부)「木」는 ""나무""를 뜻합니다. (소리부 겸 의미부)「支」(シ)는 ""(갈라져 나온) 지류/지부""를 뜻합니다. 枝는 ""나무(木)에서 갈라져 나온(支) 가지"" -> ""나뭇가지""라는 뜻의 글자입니다. (支는 소리부도 겸함)",음독은 シ입니다. 특별한 점은 없습니다.,"枝는 ""가지, 갈래""를 뜻합니다.",no
360,N2,塗,칠할 도,"""칠할 도"". 칠하다, 바르다",ト,ぬ(る),"塗 = 氵 + 余 + 土。 「氵」는 ""물""을 뜻합니다. 「土」는 ""흙""을 뜻합니다. 「余」는 ""잎이 풍성한 나무""를 그린 글자입니다. 塗는 ""나무(余)에 진흙(氵+土)을 바르다"" -> ""칠하다, 바르다""라는 뜻의 글자입니다.",음독은 ト입니다. 특별한 점은 없습니다.,"塗る는 ""바르다, 칠하다""라는 뜻의 타동사입니다. 예문) ペンキを塗る 페인트를 칠하다 傷口に薬を塗る 상처에 약을 바르다 パンにバターを塗る 빵에 버터를 바르다 色を薄めに塗る 색을 살짝 연하게 칠하다 壁を白く塗る 벽을 하얗게 칠하다",no
361,N2,軒,집 헌,"""집 헌"". 처마, 가옥",ケン,のき,"軒 = 車 + 干。 「車」는 ""수레, 차""를 뜻합니다. 「干」는 ""방패""를 뜻합니다. 여기서는 ""방패"" -> ""차양막""이라는 뜻으로 쓰인 것입니다. 軒는 ""수레(車)에 달린 차양막(干)"" -> ""처마""라는 뜻의 글자입니다.",음독은 ケン입니다. 특별한 점은 없습니다.,"軒는 ""처마""라는 뜻입니다.",no
362,N2,晩,늦을 만,"""늦을 만"". 저녁, 밤, 늦다",バン,,"晩 = 日 + 免。 「日」는 ""해""를 뜻합니다. 免(""면할 면"")은 ""면하다""라는 뜻의 상용한자입니다. 免는 ""투구를 쓴 사람""을 그린 상형문자입니다. ""전장에서 투구 덕분에 죽음을 면하다"" -> ""면하다""라는 의미입니다. 晩는 ""해가 져서 햇빛(日)을 면하다(免)"" -> ""저녁, 밤, 늦다""라는 뜻의 글자입니다.",음독은 バン입니다. 특별한 점은 없습니다.,晩의 정식 훈독은 없습니다.,no
363,N2,叫,부르짖을 규,"""부르짖을 규"". 울부짖다, 부르짖다",キョウ,さけ(ぶ),"叫 = 口 + 丩。 「口」는 ""입""을 뜻합니다. 「丩」는 ""얽히다""라는 뜻입니다. 叫는 ""한데 얽혀(丩) 울부짖다(口)"" -> ""부르짖다, 울부짖다""라는 뜻의 글자입니다.",음독은 キョウ입니다. 특별한 점은 없습니다.,"叫ぶ는 ""외치다, 부르짖다""라는 뜻의 자동사 겸 타동사입니다. 예문) 大声で叫ぶ 큰 소리로 외치다 教育改革を叫ぶ 교육 개혁을 부르짖다",no
364,N2,拝,절 배,"""절 배"". 절하다, 경의를 표하다",ハイ,おが(む),"拝 =扌 + 一 + 丰。 「扌」는 ""손""을 뜻합니다. 「一」는 ""1""을 뜻합니다. 丰는 여기서는「手」가 변형된 것으로, ""손""을 뜻합니다. 拝는 ""두 손(扌+丰)을 하나로 모아(一) 합장하다"" -> ""절하다, 경의를 표하다""라는 뜻의 글자입니다.",음독은 ハイ입니다. 특별한 점은 없습니다.,"拝む는 ""(합장) 배례하다, 공손히 절하다""라는 뜻의 타동사입니다. 예문) 仏を拝む 부처님께 합장 배례하다 手を合わせて拝む 두 손 모아 절하다 初日の出を拝む 설날 아침 해를 향해 배례하다",no
365,N2,乾,마를 건,"""마를 건"". 마르다, 말리다",カン,かわ(く)、かわ(かす),"乾 = 𠦝 + 乞。 「𠦝」는 ""떠오르는 아침해""를 그린 글자입니다. 乞는 여기서는 ""아지랑이(乙)가 피어오르는(𠂉) 모습""을 표현한 모양자입니다. 乾는 ""햇볕(𠦝)을 받아 아지랑이가(乞) 피어오르다"" -> ""마르다, 말리다""라는 뜻의 글자입니다.",음독은 カン입니다. 특별한 점은 없습니다.,"乾く는 ""마르다, 건조하다""라는 뜻의 자동사입니다. 乾かす는 ""말리다""라는 뜻의 타동사입니다. 예문) 洗濯物が乾く 세탁물이 마르다 乾いた空気건조한 공기 日照りで地面がからからに乾いている 가뭄으로 지면이 바싹 말라 있다 髪を乾かす 머리를 말리다 濡れた服を乾かす 젖은 옷을 말리다 洗濯物を乾かす 세탁물을 말리다",no
366,N2,棒,막대 봉,"""막대 봉"". 막대, 봉",ボウ,,"棒 = 木 + 奉。 (의미부)「木」는 ""나무""를 뜻합니다. (소리부)奉(ホウ - ""받들 봉"")은 ""받들다, 섬기다""라는 뜻의 상용한자입니다. 다만 여기서는 소리부(ホウ -> ボウ)의 역할만 하고 있습니다. 奉는 ""약초를 두 손으로 받들고 있는 모습""을 그린 상형문자입니다. 棒는 ""나무(木) 막대기"" -> ""막대, 봉""이라는 뜻의 글자입니다(奉는 소리부).",음독은 ボウ입니다. 특별한 점은 없습니다.,棒의 정식 훈독은 없습니다.,no
367,N2,祈,빌 기,"""빌 기"". 빌다, 기원하다",キ,いの(る),"祈 = 礻 + 斤。 「礻」는 ""종교, 신, 고대의 비석""을 뜻합니다. 「斤」는 ""도끼""를 뜻합니다. 祈는 ""전쟁(斤)의 승리를 신에게 빌다(礻)"" -> ""기원하다, 빌다""라는 뜻의 글자입니다.",음독은 キ입니다. 특별한 점은 없습니다.,"祈る는 ""기원하다, 바라다""라는 뜻의 타동사입니다. 예문) ご成功を祈ります 성공을 기원합니다 幸福を神に祈る 행복을 신에게 빌다 健康を祈る 건강을 기원하다",no
368,N2,髪,터럭 발,"""터럭 발"". 머리카락",ハツ,かみ,"髪 = 镸 + 彡 + 友。 镸는「長」가 축약된 것으로, ""길다""라는 뜻입니다. 彡는 여기서는 ""머리카락""을 그린 모양자입니다. 「友」는 ""친구""를 뜻합니다. 髪는 ""머리(彡)를 길게(镸) 기른 친구(友)"" -> ""머리카락""이라는 뜻의 글자입니다.",음독은 ハツ입니다. 특별한 점은 없습니다.,"髪는 ""머리털""을 뜻합니다.",no
369,N2,忙,바쁠 망,"""바쁠 망"". 바쁘다",ボウ,いそが(しい),"忙 = 忄 + 亡。 (의미부)「忄」는 ""마음""을 뜻합니다. (소리부 겸 의미부)「亡」(ボウ)는 ""망하다, 죽다""라는 뜻입니다. 忙는 ""마음을(忄) 잊을(亡) 정도로 바쁘다"" -> ""바쁘다""라는 뜻의 글자입니다. (亡는 소리부도 겸함)",음독은 ボウ입니다. 특별한 점은 없습니다.,"忙しい는 ""바쁘다""라는 뜻의 형용사입니다.",no
